FINAL_DECISION,PCT,TOTAL_MATCHES,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY,MOA_FACILITY_OF_INTEREST,FAC_COMB,PETREL_FACILITY,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,DECISION,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
,61.20092379,6,0.051724,0.008276,1.2,3,SOUTH ATLANTIC,WEST NORTH CENTRAL,M_0000028897,M_0000028897,                 M_0000028897P_0000026488,P_0000026488,P_0000026488,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 3: 101-200,6,5,433,265,KEEP,3.6,"['M_0000020611', 'M_0000028897', 'M_0000079072']",['P_0000026488']
,58.46153846,6,0.051724,0.036364,1,2,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000028897,M_0000028897,                 M_0000028897P_0000029168,P_0000029168,P_0000029168,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 3: 101-200,6,6,130,76,KEEP,2,"['M_0000004168', 'M_0000028897']",['P_0000029168']
,82.77153558,6,0.051724,0.036364,1,2,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000028897,M_0000028897,                 M_0000028897P_0000029168,P_0000029168,P_0000029168,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 3: 101-200,6,6,267,221,KEEP,2,['M_0000028897'],"['P_0000029168', 'P_0000026488']"
,100.9489341,6,0.050847,0.001167,2,3,PACIFIC,PACIFIC,M_0000036580,M_0000036580,                 M_0000036580P_0000036536,P_0000036536,P_0000036536,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,3,45314,45744,REMOVE,6,"['M_0000002458', 'M_0000036580']",['P_0000036536']
,103.922752,6,0.050847,0.001167,2,3,PACIFIC,PACIFIC,M_0000036580,M_0000036580,                 M_0000036580P_0000036536,P_0000036536,P_0000036536,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,3,3314,3444,REMOVE,6,['M_0000036580'],"['P_0000036536', 'P_0000041493']"
,44.53781513,6,0.230769,0.00033,1.5,2,PACIFIC,EAST SOUTH CENTRAL,M_0000052654,M_0000052654,                 M_0000052654P_0000025745,P_0000025745,P_0000025745,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,6,4,119,53,KEEP,3,['M_0000052654'],"['P_0000040110', 'P_0000025745']"
,103.7263921,6,0.230769,0.00033,1.5,2,PACIFIC,EAST SOUTH CENTRAL,M_0000052654,M_0000052654,                 M_0000052654P_0000025745,P_0000025745,P_0000025745,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,6,4,141531,146805,REMOVE,3,"['M_0000040549', 'M_0000052654']",['P_0000025745']
,0,6,0.666667,0.000159,2,2,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000054184,M_0000054184,                 M_0000054184P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S),P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S),P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S),MEDICAL GROUP,PHYSICIAN(S),CATEGORY 1: 0-50,AGGREGATED,6,3,738,0,KEEP,4,['M_0000054184'],['P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S)']
,94.38202247,6,0.076923,0.00081,2,3,MIDDLE ATLANTIC,PACIFIC,M_0000057883,M_0000057883,                 M_0000057883P_0000022920,P_0000022920,P_0000022920,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,6,3,178,168,KEEP,6,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
,101.7005042,6,0.076923,0.00081,2,3,MIDDLE ATLANTIC,PACIFIC,M_0000057883,M_0000057883,                 M_0000057883P_0000022920,P_0000022920,P_0000022920,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,6,3,73390,74638,REMOVE,6,"['M_0000042958', 'M_0000057883']",['P_0000022920']
,100.5648987,6,0.071429,0.002221,2,3,PACIFIC,EAST NORTH CENTRAL,M_0000064885,M_0000064885,                 M_0000064885P_0000084937,P_0000084937,P_0000084937,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,3,23190,23321,REMOVE,6,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
,81.15942029,6,0.171429,0.002221,1.5,2,PACIFIC,EAST NORTH CENTRAL,M_0000066052,M_0000066052,                 M_0000066052P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,4,69,56,KEEP,3,['M_0000066052'],"['P_0000016925', 'P_0000030944', 'P_0000084937']"
,100.50884,6,0.171429,0.002221,1.5,2,PACIFIC,EAST NORTH CENTRAL,M_0000066052,M_0000066052,                 M_0000066052P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,4,23190,23308,REMOVE,3,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
,88.88888889,6,0.142857,0.045455,1,6,PACIFIC,SOUTH ATLANTIC,M_0000066055,M_0000066055,                 M_0000066055P_0000030944,P_0000030944,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,6,6,45,40,KEEP,6,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
,95.34883721,6,0.142857,0.045455,1,6,PACIFIC,SOUTH ATLANTIC,M_0000066055,M_0000066055,                 M_0000066055P_0000030944,P_0000030944,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,6,6,86,82,KEEP,6,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
n,95.55555556,6,0.142857,0.002069,1.5,3,PACIFIC,MIDDLE ATLANTIC,M_0000066055_,M_0000066055,                 M_0000066055_P_0000016925_,P_0000016925_,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,6,4,45,43,KEEP,4.5,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
n,100.1653026,6,0.142857,0.002069,1.5,3,PACIFIC,MIDDLE ATLANTIC,M_0000066055_,M_0000066055,                 M_0000066055_P_0000016925_,P_0000016925_,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,6,4,24803,24844,REMOVE,4.5,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
,105.2742616,6,0.035928,0.077922,1.5,2,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000068680,M_0000068680,                 M_0000068680P_0000042034,P_0000042034,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,6,4,474,499,REMOVE,3,['M_0000068680'],"['P_0000042034', 'P_0000030505', 'P_0000022184']"
,113.028169,6,0.035928,0.077922,1.5,2,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000068680,M_0000068680,                 M_0000068680P_0000042034,P_0000042034,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,6,4,284,321,REMOVE,3,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
,96.04396343,6,0.003665,0.857143,1.5,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072163,M_0000072163,                 M_0000072163P_0000033223,P_0000033223,P_0000033223,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 3: 101-200,6,4,29752,28575,KEEP,1.5,['M_0000072163'],"['P_0000033223', 'P_0000028975']"
,99.97719584,6,1,0.000159,2,1.5,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000075415,M_0000075415,                 M_0000075415P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,6,3,267495,267434,KEEP,3,"['M_0000000337', 'M_0000002638', 'M_0000004363', 'M_0000006850', 'M_0000010084', 'M_0000011185', 'M_0000014677', 'M_0000015727', 'M_0000017116', 'M_0000017842', 'M_0000019114', 'M_0000021586', 'M_0000033565', 'M_0000034207', 'M_0000034246', 'M_0000034261', 'M_0000037702', 'M_0000038029', 'M_0000038044', 'M_0000038059', 'M_0000070390', 'M_0000070456', 'M_0000075415', 'M_0000079306', 'M_0000079309', 'M_0000081322']",['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
,99.48455821,6,0.230769,0.000159,1.2,3,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000077920,M_0000077920,                 M_0000077920P_AGGREGATED_EAST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_EAST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,6,5,302847,301286,KEEP,3.6,"['M_0000000442', 'M_0000005854', 'M_0000010921', 'M_0000011338', 'M_0000030790', 'M_0000077575', 'M_0000077920', 'M_0000078997', 'M_0000079051', 'M_0000091111']",['P_AGGREGATED_EAST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
,99.06480184,6,0.142857,0.000159,1.5,1.2,PACIFIC,PACIFIC,M_0000078982,M_0000078982,                 M_0000078982P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,6,4,311164,308254,KEEP,1.8,"['M_0000000094', 'M_0000001744', 'M_0000014050', 'M_0000014143', 'M_0000016588', 'M_0000016945', 'M_0000020908', 'M_0000021952', 'M_0000026194', 'M_0000034015', 'M_0000040519', 'M_0000072880', 'M_0000078928', 'M_0000078982', 'M_0000079018', 'M_0000080893', 'M_0000081010', 'M_0000099406']",['P_AGGREGATED_PACIFIC_GENERAL MEDICAL AND SURGICAL']
y,0,6,1,0.857143,1.5,1.2,MOUNTAIN,MOUNTAIN,M_0000080224,M_0000080224,                 M_0000080224P_0000037191,P_0000037191,P_0000037191,NON HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,6,4,197,0,KEEP,1.8,['M_0000080224'],['P_0000037191']
,99.64727955,6,0.545455,0.000159,1,1.5,MOUNTAIN,MOUNTAIN,M_0000081298,M_0000081298,                 M_0000081298P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,6,6,479700,478008,KEEP,1.5,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
y,52.15311005,6,0.077922,0.010989,1.5,1.5,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000090517,M_0000090517,                 M_0000090517P_0000017640,P_0000017640,P_0000017640,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 3: 101-200,6,4,209,109,KEEP,2.25,"['M_0000006922', 'M_0000090517']",['P_0000017640']
y,80.8988764,6,0.077922,0.010989,1.5,1.5,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000090517,M_0000090517,                 M_0000090517P_0000017640,P_0000017640,P_0000017640,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 3: 101-200,6,4,89,72,KEEP,2.25,['M_0000090517'],"['P_0000178774', 'P_0000017640']"
,99.10360642,7,0.132075,0.000186,1.75,1.166667,MOUNTAIN,MOUNTAIN,M_0000001939,M_0000001939,                 M_0000001939P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,7,4,479700,475400,KEEP,2.04166725,"['M_0000001936', 'M_0000001939', 'M_0000002002', 'M_0000002056', 'M_0000004825', 'M_0000013852', 'M_0000013864', 'M_0000013888', 'M_0000013891', 'M_0000013927', 'M_0000013981', 'M_0000014008', 'M_0000014011', 'M_0000014041', 'M_0000014053', 'M_0000014068', 'M_0000014092', 'M_0000014158', 'M_0000014416', 'M_0000014431', 'M_0000014500', 'M_0000014611', 'M_0000014692', 'M_0000014767', 'M_0000077866', 'M_0000077869', 'M_0000077899', 'M_0000078985', 'M_0000080419', 'M_0000080944', 'M_0000080947', 'M_0000081298']",['P_AGGREGATED_MOUNTAIN_GENERAL MEDICAL AND SURGICAL']
n,65.22875817,7,0.001353,0.058333,1.166667,1.4,PACIFIC,MOUNTAIN,M_0000002458_,M_0000002458,                 M_0000002458_P_0000002692_,P_0000002692_,P_0000002692,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,6,765,499,KEEP,1.6333338,"['M_0000002458', 'M_0000072616']",['P_0000002692']
n,107.1124697,7,0.001353,0.058333,1.166667,1.4,PACIFIC,MOUNTAIN,M_0000002458_,M_0000002458,                 M_0000002458_P_0000002692_,P_0000002692_,P_0000002692,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,6,39255,42047,REMOVE,1.6333338,['M_0000002458'],"['P_0000033606', 'P_0000002692', 'P_0000036536']"
,90.72164948,7,0.055556,0.002592,1,7,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000009244,M_0000009244,                 M_0000009244P_0000084937,P_0000084937,P_0000084937,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 1: 0-50,7,7,97,88,KEEP,7,['M_0000009244'],"['P_0000084937', 'P_0000025635']"
,102.1302285,7,0.055556,0.002592,1,7,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000009244,M_0000009244,                 M_0000009244P_0000084937,P_0000084937,P_0000084937,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 1: 0-50,7,7,23190,23684,REMOVE,7,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
,68.91891892,7,0.466667,0.000186,2.333333,1.75,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000011272,M_0000011272,                 M_0000011272P_AGGREGATED_EAST NORTH CENTRAL_FREESTANDING HEALTHCARE LAB,P_AGGREGATED_EAST NORTH CENTRAL_FREESTANDING HEALTHCARE LAB,P_AGGREGATED_EAST NORTH CENTRAL_FREESTANDING HEALTHCARE LAB,HOSPITAL,FREESTANDING HEALTHCARE LAB,CATEGORY 1: 0-50,AGGREGATED,7,3,5402,3723,KEEP,4.08333275,"['M_0000011272', 'M_0000074134']",['P_AGGREGATED_EAST NORTH CENTRAL_FREESTANDING HEALTHCARE LAB']
,101.1513583,7,0.205882,0.002592,1.75,2.333333,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,M_0000013942,                 M_0000013942P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,4,23190,23457,REMOVE,4.08333275,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
,144.4444444,7,0.205882,0.002592,1.75,2.333333,MOUNTAIN,EAST NORTH CENTRAL,M_0000013942,M_0000013942,                 M_0000013942P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,4,36,52,REMOVE,4.08333275,['M_0000013942'],"['P_0000082109', 'P_0000044257', 'P_0000016925', 'P_0000084937']"
,79.57746479,7,0.000289,0.090909,2.333333,1.75,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000021298,M_0000021298,                 M_0000021298P_0000042034,P_0000042034,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,7,3,284,226,KEEP,4.08333275,"['M_0000015283', 'M_0000021298', 'M_0000033937', 'M_0000039106', 'M_0000068680']",['P_0000042034']
,101.0657948,7,0.000289,0.090909,2.333333,1.75,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000021298,M_0000021298,                 M_0000021298P_0000042034,P_0000042034,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,7,3,242542,245127,REMOVE,4.08333275,['M_0000021298'],"['P_0000029908', 'P_0000042034', 'P_0000024132']"
y,91.12318841,7,0.368421,0.000342,2.333333,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000021586,M_0000021586,                 M_0000021586P_0000038747,P_0000038747,P_0000038747,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,7,3,2208,2012,KEEP,2.333333,['M_0000021586'],"['P_0000038747', 'P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
y,99.74104743,7,0.368421,0.000342,2.333333,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000021586,M_0000021586,                 M_0000021586P_0000038747,P_0000038747,P_0000038747,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,7,3,173777,173327,KEEP,2.333333,"['M_0000009586', 'M_0000014608', 'M_0000015727', 'M_0000015742', 'M_0000021586']",['P_0000038747']
,83.32277679,7,0.538462,0.000186,3.5,1.75,MOUNTAIN,MOUNTAIN,M_0000025597,M_0000025597,                 M_0000025597P_AGGREGATED_MOUNTAIN_HEALTHCARE-OTHER,P_AGGREGATED_MOUNTAIN_HEALTHCARE-OTHER,P_AGGREGATED_MOUNTAIN_HEALTHCARE-OTHER,HOSPITAL,HEALTHCARE-OTHER,CATEGORY 3: 101-200,AGGREGATED,7,2,15788,13155,KEEP,6.125,"['M_0000025597', 'M_0000076507']",['P_AGGREGATED_MOUNTAIN_HEALTHCARE-OTHER']
,93.18181818,7,0.075269,0.002592,1.4,2.333333,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000033562,M_0000033562,                 M_0000033562P_0000084937,P_0000084937,P_0000084937,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,5,88,82,KEEP,3.2666662,['M_0000033562'],"['P_0000084937', 'P_0000016925']"
,106.3044416,7,0.075269,0.002592,1.4,2.333333,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000033562,M_0000033562,                 M_0000033562P_0000084937,P_0000084937,P_0000084937,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,7,5,23190,24652,REMOVE,3.2666662,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
n,100.4273677,7,0.194444,0.002414,1.75,2.333333,PACIFIC,MIDDLE ATLANTIC,M_0000065761_,M_0000065761,                 M_0000065761_P_0000016925_,P_0000016925_,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,7,4,24803,24909,REMOVE,4.08333275,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
n,200,7,0.194444,0.002414,1.75,2.333333,PACIFIC,MIDDLE ATLANTIC,M_0000065761_,M_0000065761,                 M_0000065761_P_0000016925_,P_0000016925_,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,7,4,28,56,REMOVE,4.08333275,['M_0000065761'],"['P_0000084937', 'P_0000022370', 'P_0000030726', 'P_0000016925']"
,48.8372093,7,0.069307,0.05303,1,7,PACIFIC,SOUTH ATLANTIC,M_0000066718,M_0000066718,                 M_0000066718P_0000030944,P_0000030944,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,7,7,86,42,KEEP,7,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
,57.14285714,7,0.069307,0.05303,1,7,PACIFIC,SOUTH ATLANTIC,M_0000066718,M_0000066718,                 M_0000066718P_0000030944,P_0000030944,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,7,7,140,80,KEEP,7,['M_0000066718'],"['P_0000030726', 'P_0000030944', 'P_0000084937', 'P_0000016925']"
,97.98154556,7,1,0.019391,7,1,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000067669,M_0000067669,                 M_0000067669P_0000033357,P_0000033357,P_0000033357,MEDICAL GROUP,HEALTHCARE CORPORATE OFFICE,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,7,1,5202,5097,KEEP,7,"['M_0000067669', 'M_0000077521']",['P_0000033357']
,90.43478261,7,0.048276,0.051471,1.75,1.75,EAST NORTH CENTRAL,WEST SOUTH CENTRAL,M_0000068872,M_0000068872,                 M_0000068872P_0000082303,P_0000082303,P_0000082303,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,7,4,115,104,KEEP,3.0625,"['M_0000010408', 'M_0000016231', 'M_0000029770', 'M_0000068872', 'M_0000081427', 'M_0000093118']",['P_0000082303']
,42.65536723,7,1,0.583333,7,1,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072100,M_0000072100,                 M_0000072100P_0000148965,P_0000148965,P_0000148965,MEDICAL GROUP,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,7,1,354,151,KEEP,7,"['M_0000072100', 'M_0000085591']",['P_0000148965']
,98.65705218,7,0.269231,0.000186,2.333333,1,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000078757,M_0000078757,                 M_0000078757P_AGGREGATED_WEST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,7,3,264046,260500,KEEP,2.333333,"['M_0000003928', 'M_0000009574', 'M_0000010618', 'M_0000013918', 'M_0000014128', 'M_0000014131', 'M_0000014161', 'M_0000014182', 'M_0000078754', 'M_0000078757', 'M_0000079087', 'M_0000079102', 'M_0000080959', 'M_0000098944']",['P_AGGREGATED_WEST SOUTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
,99.86745613,7,1,0.000186,1.4,1.75,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000080854,M_0000080854,                 M_0000080854P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL,IMAGING CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,7,5,390814,390296,KEEP,2.45,"['M_0000002929', 'M_0000008002', 'M_0000010174', 'M_0000012664', 'M_0000013954', 'M_0000014074', 'M_0000014167', 'M_0000014194', 'M_0000014197', 'M_0000015070', 'M_0000016774', 'M_0000019093', 'M_0000021235', 'M_0000022423', 'M_0000022450', 'M_0000022453', 'M_0000022468', 'M_0000022996', 'M_0000023791', 'M_0000023806', 'M_0000033187', 'M_0000033607', 'M_0000036184', 'M_0000078022', 'M_0000080854', 'M_0000081517', 'M_0000086443', 'M_0000091138']",['P_AGGREGATED_SOUTH ATLANTIC_GENERAL MEDICAL AND SURGICAL']
