,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY_OF_INTEREST,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,PCT,DECISION,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
177,EAST NORTH CENTRAL,PACIFIC,M_0000037117,P_0000038957,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,107,121,113.08411214953271,REMOVE,0.066667,0.054545,1.5,1.5,2.25,"['M_0000002476', 'M_0000002962', 'M_0000019678', 'M_0000037117']",['P_0000038957']
178,PACIFIC,PACIFIC,M_0000002491,P_0000026709,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,4138,23,38208,0,0.0,KEEP,0.948865,0.963222,179.913043,5.645293,1015.661842256599,['M_0000002491'],['P_0000026709']
179,PACIFIC,PACIFIC,M_0000002518,P_0000043099,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,16910,23,136034,145,0.10659099930899628,KEEP,0.963697,0.961998,735.217391,5.779221,4248.983785632411,"['M_0000002518', 'M_0000006688']",['P_0000043099']
180,PACIFIC,PACIFIC,M_0000006688,P_0000043099,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 4: 201-400,3,3,136034,140994,103.64614728670773,REMOVE,0.053571,0.000171,1.0,1.5,1.5,"['M_0000002518', 'M_0000006688']",['P_0000043099']
181,PACIFIC,PACIFIC,M_0000002521,P_0000026666,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,10556,23,120286,0,0.0,KEEP,0.983967,0.97786,458.956522,4.674934,2145.591449219548,['M_0000002521'],['P_0000026666']
182,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000002557,P_0000040001,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 4: 201-400,CATEGORY 5: 401-600,3,2,220,0,0.0,KEEP,0.081081,0.004038,1.5,1.0,1.5,['M_0000002557'],['P_0000040001']
183,PACIFIC,EAST NORTH CENTRAL,M_0000002584,P_0000073899,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 1: 0-50,3,3,64622,65951,102.05657516016217,REMOVE,0.0004,0.088235,1.0,1.5,1.5,['M_0000002584'],"['P_0000073899', 'P_0000021905']"
184,PACIFIC,PACIFIC,M_0000002584,P_0000021905,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,7206,21,64622,63,0.09749001887901954,KEEP,0.960288,0.963627,343.142857,5.46323,1874.66835064811,['M_0000002584'],"['P_0000073899', 'P_0000021905']"
185,PACIFIC,EAST NORTH CENTRAL,M_0000002584,P_0000073899,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 1: 0-50,3,3,119,125,105.04201680672269,REMOVE,0.0004,0.088235,1.0,1.5,1.5,"['M_0000002584', 'M_0000033607', 'M_0000040549']",['P_0000073899']
186,SOUTH ATLANTIC,EAST NORTH CENTRAL,M_0000033607,P_0000073899,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 1: 0-50,4,3,119,117,98.31932773109244,KEEP,0.009456,0.117647,1.333333,2.0,2.666666,"['M_0000002584', 'M_0000033607', 'M_0000040549']",['P_0000073899']
187,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000040549,P_0000073899,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,119,106,89.07563025210084,KEEP,0.000167,0.088235,1.0,1.5,1.5,"['M_0000002584', 'M_0000033607', 'M_0000040549']",['P_0000073899']
188,WEST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000002638,P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,200,15,212967,242293,113.77020852996004,REMOVE,0.05618,0.005313,13.333333,2.773261,36.976812408913,['M_0000002638'],"['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE', 'P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM', 'P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
189,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000002638,P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE,HEALTH SYSTEM,HEALTHCARE CORPORATE OFFICE,CATEGORY 5: 401-600,AGGREGATED,663,15,212967,181078,85.02631863152507,KEEP,0.186236,0.017612,44.2,2.773261,122.5781362,['M_0000002638'],"['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE', 'P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM', 'P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
190,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000002638,P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM,HEALTH SYSTEM,ACADEMIC HEALTH SYSTEM,CATEGORY 5: 401-600,AGGREGATED,871,15,212967,126456,59.37821352603925,KEEP,0.244663,0.023138,58.066667,2.773261,161.034022991087,['M_0000002638'],"['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE', 'P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM', 'P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
191,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000002638,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,1199,15,212967,152039,71.390872764325,KEEP,0.336798,0.031851,79.933333,2.773261,221.675995008913,['M_0000002638'],"['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE', 'P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM', 'P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
192,PACIFIC,PACIFIC,M_0000002740,P_0000084679,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,126017,129535,102.79168683590309,REMOVE,0.000196,0.115385,1.0,1.5,1.5,['M_0000002740'],"['P_0000084679', 'P_0000024440']"
193,PACIFIC,PACIFIC,M_0000002740,P_0000024440,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,14999,23,126017,60,0.04761262369362864,KEEP,0.978089,0.977834,652.130435,5.498167,3585.522037412645,['M_0000002740'],"['P_0000084679', 'P_0000024440']"
194,PACIFIC,PACIFIC,M_0000002740,P_0000084679,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,127,88,69.29133858267717,KEEP,0.000196,0.115385,1.0,1.5,1.5,"['M_0000002740', 'M_0000025588']",['P_0000084679']
195,NEW ENGLAND,PACIFIC,M_0000025588,P_0000084679,HOSPITAL,CRITICAL ACCESS,CATEGORY 4: 201-400,CATEGORY 1: 0-50,3,3,127,60,47.24409448818898,KEEP,0.000296,0.115385,1.0,3.0,3.0,"['M_0000002740', 'M_0000025588']",['P_0000084679']
196,,MIDDLE ATLANTIC,M_0000002896,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,,AGGREGATED,21,7,626463,618379,98.70958061369946,KEEP,0.181034,0.000558,3.0,1.4,4.2,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
197,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000004780,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,AGGREGATED,717,13,626463,539113,86.05663862031756,KEEP,0.844523,0.019047,55.153846,2.121302,116.997963827492,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
198,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000005290,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,AGGREGATED,71,8,626463,620036,98.9740814700948,KEEP,0.496503,0.001886,8.875,2.482759,22.034486125,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
199,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000011482,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,84,7,626463,621783,99.25294869768845,KEEP,0.823529,0.002231,12.0,2.8,33.6,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
200,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000011587,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,104,9,626463,613616,97.94928032461614,KEEP,0.479263,0.002763,11.555556,2.039216,23.564274684096,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
201,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000017005,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,46,15,626463,614995,98.16940505664341,KEEP,0.206278,0.001222,3.066667,2.0,6.133334,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
202,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000019435,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 7: 1001+,AGGREGATED,78,17,626463,619844,98.94343321153843,KEEP,0.094089,0.002072,4.588235,1.863095,8.548317687325,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
203,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000022966,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,18,14,626463,621380,99.1886192799894,KEEP,0.310345,0.000478,1.285714,2.25,2.8928565,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
204,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000022981,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,340,31,626463,579658,92.52868884515127,KEEP,0.472222,0.009032,10.967742,2.881356,31.601969218152,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
205,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000024688,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,503,16,626463,596056,95.14624167748136,KEEP,0.855442,0.013362,31.4375,2.395238,75.300294625,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
206,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000024727,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,478,16,626463,597994,95.45559753728472,KEEP,0.628121,0.012698,29.875,2.950617,88.149682875,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
207,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000025165,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,AGGREGATED,5,5,626463,625142,99.7891335960783,KEEP,1.0,0.000133,1.0,2.5,2.5,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
208,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000026131,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,AGGREGATED,46,24,626463,609997,97.37159257609787,KEEP,0.262857,0.001222,1.916667,1.84,3.52666728,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
209,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000026968,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,81,25,626463,605892,96.71632642310878,KEEP,0.910112,0.002152,3.24,2.612903,8.46580572,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
210,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000027283,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,98,26,626463,585717,93.49586487949009,KEEP,0.710145,0.002603,3.769231,1.606557,6.055484447667,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
211,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000027346,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,56,26,626463,604051,96.42245431893025,KEEP,0.54902,0.001488,2.153846,3.294118,7.095022877828,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
212,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000027742,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,AGGREGATED,18,7,626463,623574,99.5388394845346,KEEP,0.9,0.000478,2.571429,1.8,4.6285722,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
213,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000028144,P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,105,27,626463,577640,92.20656287761608,KEEP,0.76087,0.002789,3.888889,1.75,6.80555575,"['M_0000002896', 'M_0000004780', 'M_0000005290', 'M_0000011482', 'M_0000011587', 'M_0000017005', 'M_0000019435', 'M_0000022966', 'M_0000022981', 'M_0000024688', 'M_0000024727', 'M_0000025165', 'M_0000026131', 'M_0000026968', 'M_0000027283', 'M_0000027346', 'M_0000027742', 'M_0000028144', 'M_0000028159', 'M_0000028183', 'M_0000028198', 'M_0000028201', 'M_0000028228', 'M_0000028618', 'M_0000028651', 'M_0000029236', 'M_0000029242', 'M_0000031789', 'M_0000033853', 'M_0000037018', 'M_0000040126', 'M_0000090199', 'M_0000090895', 'M_0000100750']",['P_AGGREGATED_MIDDLE ATLANTIC_GENERAL MEDICAL AND SURGICAL']
